Bergeron,Henri Bergeron,"Outremont, Quebec",Order of Canada
Bergeron,Madeleine Bergeron,"Québec, Quebec",Order of Canada
Bergeron,Michel G. Bergeron,"Québec, Quebec",Order of Canada
Bergeron,Pierre Bergeron,"Chicoutimi, Quebec",Order of Canada
Bergsagel,Daniel E. Bergsagel,"Toronto, Ontario",Order of Canada
Berkowitz,Norbert Berkowitz,"Edmonton, Alberta",Order of Canada
Berlin,Boris Berlin,"Toronto, Ontario",Order of Canada
Berlinguet,Louis Berlinguet,"Verdun, Quebec",Order of Canada
Bernard,Camille Bernard,"Montréal, Quebec",Order of Canada
Bernard,Wanda Thomas Bernard,"Halifax, Nova Scotia",Order of Canada
Bernardi,Mario Bernardi,"Toronto, Ontario",Order of Canada
Bernier,Jean-Guy Bernier,"Montréal, Quebec",Order of Canada
Bernier,Sylvie Bernier,"Rosemère, Quebec",Order of Canada
Bernstein,Alan Bernstein,"Toronto, Ontario",Order of Canada
Berry,Albert E. Berry,"St. Mary's, Ontario",Order of Canada
Berry,Virginia Berry,"Winnipeg, Manitoba",Order of Canada
Berton,Pierre Berton,"Kleinburg, Ontario",Order of Canada
Bertrand,Claude Bertrand,"Outremont, Quebec",Order of Canada
Bertrand,Gilles Guy Pierre Bertrand,"Montréal, Quebec",Order of Canada
Bertrand,Hector-Louis Bertrand,"Sudbury, Ontario",Order of Canada
Bertrand,Janette Bertrand,"Montréal, Quebec",Order of Canada
Bertrand,Marlene Bertrand,"Winnipeg, Manitoba",Order of Canada
Bérub,Jean-Yves Bérubé,"Cap-Chat, Quebec",Order of Canada
Besner,Jeanne Besner,"Calgary, Alberta",Order of Canada
Bessette,Louise Bessette,"Montréal, Quebec",Order of Canada
Besso,Joseph M. Besso,"Westmount, Quebec",Order of Canada
Best,Anita Best,"Norris Point, Newfoundland and Labrador",Order of Canada
Best,Carrie Best,"New Glasgow, Nova Scotia",Order of Canada
Best,Charles H. Best,"Toronto, Ontario",Order of Canada
Best,Lyle R. Best,"Edmonton, Alberta",Order of Canada
Bethune,Clarence Bethune,"Baddeck, Nova Scotia",Order of Canada
Betteridge,Lois Etherington Betteridge,"Guelph, Ontario",Order of Canada
Beutel,Benjamin Beutel,"Montréal, Quebec",Order of Canada
Beveridge,James M.R. Beveridge,"Canning, Nova Scotia",Order of Canada
Bevington,Stan Bevington,"Toronto, Ontario",Order of Canada
Bey,Salome Bey,"Toronto, Ontario",Order of Canada
Bhartia,Prakash Bhartia,"Chatsworth, California",Order of Canada
Bhatia,Gurcharan Singh Bhatia,"Edmonton, Alberta",Order of Canada
Bherer,Wilbrod Bherer,"Québec, Quebec",Order of Canada
Bibby,Reginald W. Bibby,"Lethbridge, Alberta",Order of Canada
Bice,Clare Bice,"London, Ontario",Order of Canada
Bice,Ralph Bice,"Kearney, Ontario",Order of Canada
Bickersteth,John Burgon Bickersteth,Canterbury,Order of Canada
Bickert,Edward Isaac Bickert,"Toronto, Ontario",Order of Canada
Biddle,Charles Biddle,"Montreal, Quebec",Order of Canada
Biéler,André C. Biéler,"Kingston, Ontario",Order of Canada
Bienenstock,John Bienenstock,"Hamilton, Ontario",Order of Canada
Bigelow,Wilfred Gordon Bigelow,"Toronto, Ontario",Order of Canada
Biggar,James H. Biggar,"Toronto, Ontario",Order of Canada
Bigu,Germain Bigué,"Val d'Or, Quebec",Order of Canada
Billes,Alfred J. Billes,"Willowdale, Ontario",Order of Canada
Binning,Bertram C. Binning,"West Vancouver, British Columbia",Order of Canada
Biondi,Ferdinand F. Biondi,"Outremont, Quebec",Order of Canada
Birch,Gary Birch,"Burnaby, British Columbia",Order of Canada
Birchall,Leonard Joseph Birchall,"Kingston, Ontario",Order of Canada
Bird,Florence Bird,"Ottawa, Ontario",Order of Canada
Bird,J.W. Bud Bird,"Fredericton, New Brunswick",Order of Canada
Birdsell,Sandra Louise Birdsell,"Regina, Saskatchewan",Order of Canada
Birks,George Drummond Birks,"Montréal, Quebec",Order of Canada
Birney,Earle Birney,"Toronto, Ontario",Order of Canada
Biron,Michel Biron,"Nicolet, Quebec",Order of Canada
Bisaillon,Guy Bisaillon,"Verdun, Quebec",Order of Canada
Bishop,Heather Bishop,"Woodmore, Manitoba",Order of Canada
Bissell,Claude T. Bissell,"Toronto, Ontario",Order of Canada
Bisson,André Bisson,"Baie d'Urfé, Quebec",Order of Canada
Bisson,Claude Bisson,"Montréal, Quebec",Order of Canada
Bisson,Louis Bisson,Chapala,Order of Canada
Bissonnette,Anik Bissonnette,"Outremont, Quebec",Order of Canada
Bissonnette,Pierre-André Bissonnette,"Chelsea, Quebec",Order of Canada
Bitove,John L.N. Bitove,"Toronto, Ontario",Order of Canada
Bizier,Hélène-Andrée Bizier,"Montréal, Quebec",Order of Canada
Black,Conrad M. Black,"North York, Ontario",Order of Canada
Black,Donald W. Black,"Regina, Saskatchewan",Order of Canada
Black,Gwendolyn M. Black,"Sackville, New Brunswick",Order of Canada
Black,Harriet E. Black,"Toronto, Ontario",Order of Canada
Black,Harry Black,"Gormley, Ontario",Order of Canada
Black,James Thompson Black,"Victoria, British Columbia",Order of Canada
Blackburn,George G. Blackburn,"Ottawa, Ontario",Order of Canada
Blackstein,Frederick P. Blackstein,"Pembroke, Ontario",Order of Canada
Blackwood,David Lloyd Blackwood,"Port Hope, Ontario",Order of Canada
Bladen,Vincent W. Bladen,"Toronto, Ontario",Order of Canada
Blair,D. Gordon Blair,"Ottawa, Ontario",Order of Canada
Blair,S. Robert Blair,"North Vancouver, British Columbia",Order of Canada
Blais,Jean Blais,"Warwick, Quebec",Order of Canada
Blais,Marie Claire Blais,"",Order of Canada
Blais,Roger Blais,"Dorval, Quebec",Order of Canada
Blais,Roger A. Blais,"Laval, Quebec",Order of Canada
Blaise,Clark Blaise,"San Francisco, California",Order of Canada
Blake,Hector (Toe) Blake,"Montreal West, Quebec",Order of Canada
Blake,Joyce M. Blake,"Regina, Saskatchewan",Order of Canada
Blake,Mervyn A.C. Blake,"Toronto, Ontario",Order of Canada
Blakeley,Phyllis R. Blakeley,"Halifax, Nova Scotia",Order of Canada
Blakeney,Allan Emrys Blakeney,"Saskatoon, Saskatchewan",Order of Canada
Blakey,Thurston Blakey,"Sudbury, Ontario",Order of Canada
Blankstein,Marjorie Blankstein,"Winnipeg, Manitoba",Order of Canada
Blasco,Stefan Michael Blasco,"Dartmouth, Nova Scotia",Order of Canada
Blaser,Robin Blaser,"Vancouver, British Columbia",Order of Canada
Blatherwick,Francis John Blatherwick,"New Westminster, British Columbia",Order of Canada
Bley,Paul Bley,"Cherry Valley, New York",Order of Canada
Blishen,Bernard Blishen,"Ottawa, Ontario",Order of Canada
Bliss,Michael Bliss,"Toronto, Ontario",Order of Canada
Blondin,George Blondin,"Rae-Edzo, Northwest Territories",Order of Canada
Bloore,Ronald L. Bloore,"Toronto, Ontario",Order of Canada
Blumenfeld,Hans Blumenfeld,"Toronto, Ontario",Order of Canada
Blundell,William R.C. Blundell,"North York, Ontario",Order of Canada
Blusson,Stewart L. Blusson,"Vancouver, British Columbia",Order of Canada
Boadway,Robin W. Boadway,"Kingston, Ontario",Order of Canada
Boates,Roy E. Boates,"Summerside, Prince Edward Island",Order of Canada
Bobak,Bruno Joseph Bobak,"Fredericton, New Brunswick",Order of Canada
Bobak,Molly Lamb Bobak,"Fredericton, New Brunswick",Order of Canada
Bobet,Jacques Bobet,"Montréal, Quebec",Order of Canada
Bock,Jeannette F. Bock,"Montréal, Quebec",Order of Canada
Bocking,Douglas Bocking,"London, Ontario",Order of Canada
Boddy,W.E. Brent Boddy,"Cambridge Bay, Nunavut",Order of Canada
Boggs,Jean Sutherland Boggs,"Montreal, Quebec",Order of Canada
Boggs,William Brenton Boggs,"Toronto, Ontario",Order of Canada
Bohne,Harald Bohne,"Toronto, Ontario",Order of Canada
Bois,Pierre Bois,"Dollard des Ormeaux, Quebec",Order of Canada
Boivin,Horace Boivin,"Granby, Quebec",Order of Canada
Boivin,Pierre Boivin,"Montréal, Quebec",Order of Canada
Boky,Colette Boky,"Montréal, Quebec",Order of Canada
Bolam,Elsa Bolam,"Montréal, Quebec",Order of Canada
Bolduc,Roch Bolduc,"Québec, Quebec",Order of Canada
Bolger,Francis William Pius Bolger,"Charlottetown, Prince Edward Island",Order of Canada
Bolus,Malvina M. Bolus,"Victoria, British Columbia",Order of Canada
Bond,J. Richard Bond,"Toronto, Ontario",Order of Canada
Bondar,Roberta Lynn Bondar,"Toronto, Ontario",Order of Canada
Boneham,Peter Boneham,"Gatineau, Quebec",Order of Canada
Bonenfant,Jean-Charles Bonenfant,"Sillery, Quebec",Order of Canada
Bonenfant,Jean-Louis Bonenfant,"Île d'Orléans, Quebec",Order of Canada
Bonenfant,Yolande D. Bonenfant,"Québec, Quebec",Order of Canada
Bonisteel,Roy Bonisteel,"Trenton, Ontario",Order of Canada
Bonneau,Louis-Philippe Bonneau,"St-François, Montmagny, Quebec",Order of Canada
Bonneau,Solomon Bonneau,"Gravelbourgh, Saskatchewan",Order of Canada
Bonnell,Edsel J. Bonnell,"St. John's, Newfoundland and Labrador",Order of Canada
Bonneville,Léo Bonneville,"Montréal, Quebec",Order of Canada
Bonny,Yvette Bonny,"Montréal, Quebec",Order of Canada
Bonser,Bernard A. Bonser,"Pickering, Ontario",Order of Canada
Borden,Henry Borden,"King City, Ontario",Order of Canada
Borden,Walter Borden,"Toronto, Ontario",Order of Canada
Borgese,Elisabeth Mann Borgese,"Halifax, Nova Scotia",Order of Canada
Borlase,Thea Borlase,"Moncton, New Brunswick",Order of Canada
Borovoy,A. Alan Borovoy,"Toronto, Ontario",Order of Canada
Borradaile,Osmond H. Borradaile,"West Vancouver, British Columbia",Order of Canada
Bosc,Paul Michel Bosc,"Niagara-on-the-Lake, Ontario",Order of Canada
Bosco,Monique Bosco,"Montréal, Quebec",Order of Canada
Boswell,David M. Boswell,"Cornwall, Prince Edward Island",Order of Canada
Botsford,David Botsford,"Amherstburg, Ontario",Order of Canada
Botterell,E. Harry Botterell,"Kingston, Ontario",Order of Canada
Bouchard,Claude Bouchard,"Baton Rouge, Louisiana",Order of Canada
Bouchard,David Bouchard,"Victoria, British Columbia",Order of Canada
Bouchard,Émile Bouchard,"Saint-Lambert, Quebec",Order of Canada
Bouchard,Jacques Bouchard,"Montréal, Quebec",Order of Canada
Bouchard,Jacques J. Bouchard,"Amos, Quebec",Order of Canada
Bouchard,Jeanne-d'Arc Bouchard,"Roberval, Quebec",Order of Canada
Bouchard,May Bouchard,"Pomquet, Nova Scotia",Order of Canada
Bouchard,Michel Marc Bouchard,"Montréal, Quebec",Order of Canada
Bouchard,Micheline Bouchard,"Montréal, Quebec",Order of Canada
Bouchard,Victor Bouchard,"Québec, Quebec",Order of Canada
Boucher,Gaétan Boucher,"Laval, Quebec",Order of Canada
Boucher,John B. Boucher,"St. Louis, Saskatchewan",Order of Canada
Boucher,Marcelle Boucher,"Québec, Quebec",Order of Canada
Boudreau,André Boudreau,"Edmonton, Alberta",Order of Canada
Boudreau,Anselme Boudreau,"Chéticamp, Nova Scotia",Order of Canada
Boudreau-Nelson,Léone Boudreau-Nelson,"Riverview, New Brunswick",Order of Canada
Bouey,Gerald K. Bouey,"Ottawa, Ontario",Order of Canada
Bouffard,Benoit Bouffard,"Matane, Quebec",Order of Canada
Bougie,Jacques Bougie,"Montréal, Quebec",Order of Canada
Boulet,Gilles Boulet,"Ste-Foy, Quebec",Order of Canada
Boulet,Lionel Boulet,"St-Laurent, Quebec",Order of Canada
Bourassa,Jocelyne Bourassa,"Montréal, Quebec",Order of Canada
Bourassa,Martial G. Bourassa,"Montréal, Quebec",Order of Canada
Bourdeau,Robert Bourdeau,"Ottawa, Ontario",Order of Canada
Bourgault,Jean Julien Bourgault,"St-Jean-Port-Joli, Quebec",Order of Canada
Bourgault,Lionel Bourgault,"Thetford Mines, Quebec",Order of Canada
Bourgault,Maurice J. Bourgault,"Montréal, Quebec",Order of Canada
Bourgeois,Marie Bourgeois,"Pitt Meadows, British Columbia",Order of Canada
Bourgeois,Paulette Bourgeois,"Toronto, Ontario",Order of Canada
Bourgie,Marc Bourgie,"Laval, Quebec",Order of Canada
Bourgon,Jocelyne Bourgon,"Ottawa, Ontario",Order of Canada
Bourinot,Arthur S. Bourinot,"Ottawa, Ontario",Order of Canada
Bourinot,Marshall J. Bourinot,"Arichat, Nova Scotia",Order of Canada
Bourns,Arthur N. Bourns,"Burlington, Ontario",Order of Canada
Bourque,Claude Bourque,"Dieppe, New Brunswick",Order of Canada
Bourque,Pierre Bourque,"Montréal, Quebec",Order of Canada
Boutal,Pauline Boutal,"Winnipeg, Manitoba",Order of Canada
Boutet,Jacqueline L. Boutet,"Magog, Quebec",Order of Canada
Boutet,Pierre Boutet,"Charlesbourg, Quebec",Order of Canada
Boutilier,Melvin James Boutilier,"Halifax, Nova Scotia",Order of Canada
Boutros-Ghali,Boutros Boutros-Ghali,"",Order of Canada
Bovey,Edmund Charles Bovey,"Willowdale, Ontario",Order of Canada
Bower,Philip Churchill Bower,"Charlottetown, Prince Edward Island",Order of Canada
Bowering,George Bowering,"Vancouver, British Columbia",Order of Canada
Bowker,Marjorie Montgomery Bowker,"Edmonton, Alberta",Order of Canada
Bowker,Wilbur F. Bowker,"Edmonton, Alberta",Order of Canada
Bowles,Newton Rowell Bowles,Duluth,Order of Canada
Bowman,Clement W. Bowman,"Sarnia, Ontario",Order of Canada
Bowman,John M. Bowman,"Winnipeg, Manitoba",Order of Canada
Bown,Herbert Gideon Bown,"Ottawa, Ontario",Order of Canada
Boyce,Eleanor Boyce,"Tuxedo, Manitoba",Order of Canada
Boyd,Hugh Boyd,"Ottawa, Ontario",Order of Canada
Boyd,Liona Boyd,"Key Biscayne, Florida",Order of Canada
Boyd,Robert A. Boyd,"Brossard, Quebec",Order of Canada
Boyd,William Boyd,"Willowdale, Ontario",Order of Canada
Boyer,André Boyer,"Montréal, Quebec",Order of Canada
Boyes,David Alexander Boyes,"Vancouver, British Columbia",Order of Canada
Boyle,Harry J. Boyle,"Toronto, Ontario",Order of Canada
Boyle,Leonard E. Boyle,Rome,Order of Canada
Boyle,Willard S. Boyle,"Wallace, Nova Scotia",Order of Canada
Boyle,William J.S. Boyle,"Toronto, Ontario",Order of Canada
Braak,Geraldine Braak,"Powell River, British Columbia",Order of Canada
Braden,Esther Braden,"Yellowknife, Northwest Territories",Order of Canada
Bradfield,John R. Bradfield,"Toronto, Ontario",Order of Canada
Bradford,John McDonald Wilson Bradford,"Brockville, Ontario",Order of Canada
Bradford,Robert William Bradford,"Brampton, Ontario",Order of Canada
Bradley,Mary Bradley,"Toronto, Ontario",Order of Canada
Bradley,Robert B. Bradley,"Willowdale, Ontario",Order of Canada
Bradshaw,Jean Ellen (Jinnie) Bradshaw,"Victoria, British Columbia",Order of Canada
Bradshaw,M. Suzanne Bradshaw,"Toronto, Ontario",Order of Canada
Brady,Alexander Brady,"Toronto, Ontario",Order of Canada
Brady,Gérard Brady,"Rawdon, Quebec",Order of Canada
Brady,William J. Brady,"London, Ontario",Order of Canada
Bragg,John Bragg,"Oxford, Nova Scotia",Order of Canada
Braid,E. Arthur Braid,"Winnipeg, Manitoba",Order of Canada
Brais,F. Phillippe Brais,"Outremont, Quebec",Order of Canada
Brait,Anthony August Brait,"St. John's, Newfoundland and Labrador",Order of Canada
Braithwaite,Leonard Austin Braithwaite,"Etobicoke, Ontario",Order of Canada
Brasseur,Deanna Marie Brasseur,"Nepean, Ontario",Order of Canada
Brault,Maurice Brault,"Montréal, Quebec",Order of Canada
Brault,Simon Brault,"Montréal, Quebec",Order of Canada
Brazeau,Omer Brazeau,"Rimouski, Quebec",Order of Canada
Brechin,Maryon Brechin,"Burlington, Ontario",Order of Canada
Bremner,Douglas Bremner,"Beaconsfield, Quebec",Order of Canada
Breton,Albert Breton,"Toronto, Ontario",Order of Canada
Breton,Raymond Breton,"Toronto, Ontario",Order of Canada
Brewster,Elizabeth Brewster,"Saskatoon, Saskatchewan",Order of Canada
Bridgman,Elizabeth Ruth Bridgman,"Winona, Ontario",Order of Canada
Brill,Debbie Brill,"Burnaby, British Columbia",Order of Canada
Brimacombe,James Keith Brimacombe,"Vancouver, British Columbia",Order of Canada
Brind,Yvette Brind'Amour,"Montréal, Quebec",Order of Canada
Brink,Barbara Ann Gordon Brink,"West Vancouver, British Columbia",Order of Canada
Brink,Vernon C. Brink,"Vancouver, British Columbia",Order of Canada
Briosi,Andrew A. Briosi,"Lethbridge, Alberta",Order of Canada
Brisebois,Marcel Brisebois,"Montréal, Quebec",Order of Canada
Brissette,Louise Brissette,"St-Anselme, Quebec",Order of Canada
Brittain,Donald Code Brittain,"Westmount, Quebec",Order of Canada
Broadbent,Alan Broadbent,"Toronto, Ontario",Order of Canada
Broadbent,Edward Broadbent,"Ottawa, Ontario",Order of Canada
Broadfoot,Barry Broadfoot,"Nanaimo, British Columbia",Order of Canada
Broadfoot,Dave Broadfoot,"Toronto, Ontario",Order of Canada
Brochu,Claude R. Brochu,"Montréal, Quebec",Order of Canada
Brochu,Jean-Marie Brochu,"Saint-Lambert-de-Lauzon, Quebec",Order of Canada
Brock,Stanley E. Brock,"Sillery, Quebec",Order of Canada
Brockhouse,Bertram Neville Brockhouse,"Ancaster, Ontario",Order of Canada
Brodhead,Timothy Brodhead,"Montréal, Quebec",Order of Canada
Brodie,LeSueur Brodie,"Toronto, Ontario",Order of Canada
Brodie,Paul Brodie,"Toronto, Ontario",Order of Canada
Bromley,Barbara Bromley,"Yellowknife, Northwest Territories",Order of Canada
Bronfman,Charles Rosner Bronfman,"New York, New York",Order of Canada
Bronfman,Edward Bronfman,"Toronto, Ontario",Order of Canada
Bronfman,Marjorie Bronfman,"Montréal, Quebec",Order of Canada
Bronfman,Peter Frederick Bronfman,"Toronto, Ontario",Order of Canada
Bronfman,Samuel Bronfman,"Westmount, Quebec",Order of Canada
Bronson,AA Bronson,"New York, New York",Order of Canada
Brook,John F. Brook,"Niagara-on-the-Lake, Ontario",Order of Canada
Brookes,Christopher Robert Brookes,"St. John's, Newfoundland and Labrador",Order of Canada
Brooks,C. John Brooks,"Toronto, Ontario",Order of Canada
Brossard,Georges Brossard,"St-Bruno, Quebec",Order of Canada
Brossard,Nicole Brossard,"Outremont, Quebec",Order of Canada
Brott,Alexander Brott,"Montréal, Quebec",Order of Canada
Brott,Boris Brott,"Hamilton, Ontario",Order of Canada
Brott,Lotte Brott,"Montréal, Quebec",Order of Canada
Broughton,John W.D. (Scotty) Broughton,"Brighton, Ontario",Order of Canada
Brouillet,Chrystine Brouillet,"Montréal, Quebec",Order of Canada
Brouillette,Benoit Brouillette,"Montréal, Quebec",Order of Canada
Brouillette,Pierre Brouillette,"Pierrefonds, Quebec",Order of Canada
Brown,(S.A.) Arnold Brown,"Willowdale, Ontario",Order of Canada
Brown,Arch J.D. Brown,"Barrie, Ontario",Order of Canada
Brown,Audrey A. Brown,"Victoria, British Columbia",Order of Canada
Brown,Christopher Thomas Brown,"Vancouver, British Columbia",Order of Canada
Brown,Clarence B. (Shorty) Brown,"Yellowknife, Northwest Territories",Order of Canada
Brown,David A. Brown,"Kettleby, Ontario",Order of Canada
Brown,G. Malcolm Brown,"Ottawa, Ontario",Order of Canada
Brown,Gordon Brown,"Westmount, Quebec",Order of Canada
Brown,Gordon Ronald Brown,"Port Carling, Ontario",Order of Canada
Brown,Jacob A. Brown,"Saskatoon, Saskatchewan",Order of Canada
Brown,Lawrence Brown,"Sault Ste. Marie, Ontario",Order of Canada
Brown,Maureen Dunphy Brown,"Columbia, Maryland",Order of Canada
Brown,May Brown,"Vancouver, British Columbia",Order of Canada
Brown,Pauline P. Brown,Jobat,Order of Canada
Brown,Robert E. Brown,"Westmount, Quebec",Order of Canada
Brown,Rosemary Brown,"Vancouver, British Columbia",Order of Canada
Brown,William E. Brown,"Burnaby, British Columbia",Order of Canada
Brown,William Thomas Brown,"Vancouver, British Columbia",Order of Canada
Browne,Rachel Browne,"Winnipeg, Manitoba",Order of Canada
Browning,Kurt Browning,"Toronto, Ontario",Order of Canada
Brownstein,Morton Brownstein,"Montréal, Quebec",Order of Canada
Bruce,Ellen Bruce,"Old Crow, Yukon",Order of Canada
Bruce,Ian Bruce,"Dorval, Quebec",Order of Canada
Bruce,James P. Bruce,"Ottawa, Ontario",Order of Canada
Bruce,Maxwell Bruce,"Leaskdale, Ontario",Order of Canada
Bruemmer,Fred Bruemmer,"Montréal-Ouest, Quebec",Order of Canada
Bruneau,Angus A. Bruneau,"St. John's, Newfoundland and Labrador",Order of Canada
Bruneau,Claude Bruneau,"Montréal, Quebec",Order of Canada
Brunet,Claude Brunet,"Montréal, Quebec",Order of Canada
Brunet,Pierre Brunet,"Verdun, Quebec",Order of Canada
Bryant,Joyce Bryant,"Ottawa, Ontario",Order of Canada
Bryce,Robert B. Bryce,"Ottawa, Ontario",Order of Canada
